SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-01587856,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/07/2022 11:40:06 AM,09/07/2022 04:36:30 PM,09/07/2022 04:36:30 PM,1133 W 104TH PL,,,60643,1133,W,104TH,PL,false,false,,,73,34,,N047,3,22,2232,35,,11,4,9,1170460.022027,1835418.937071,41.703877424,-87.651426143,"(41.70387742435235, -87.6514261434426)"
SR22-01587589,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/07/2022 11:09:12 AM,09/07/2022 04:27:52 PM,09/07/2022 04:27:52 PM,5414 S CARPENTER ST,,,60609,5414,S,CARPENTER,ST,false,false,,,61,20,,N034,3,09,0934,25,,11,4,9,1170150.410167,1868832.689018,41.795575973,-87.651590415,"(41.79557597299522, -87.65159041450073)"
SR22-01587386,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/07/2022 10:44:59 AM,09/07/2022 02:03:16 PM,09/07/2022 02:03:16 PM,2847 N HAMLIN AVE,,,60618,2847,N,HAMLIN,AVE,false,false,,,21,30,,G015,2,25,2523,24,,10,4,9,1150635.253901,1918862.01361,41.933264722,-87.721847054,"(41.93326472183161, -87.72184705368338)"
SR22-01587004,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/07/2022 10:02:22 AM,09/07/2022 10:42:22 AM,09/07/2022 10:42:22 AM,5740 S MOZART ST,,,60629,5740,S,MOZART,ST,false,false,,,63,16,,I035,2,08,0824,1,,10,4,9,1158282.892795,1866313.288132,41.788912412,-87.695177812,"(41.78891241161952, -87.6951778118549)"
SR22-01586766,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/07/2022 09:41:07 AM,09/07/2022 04:26:53 PM,09/07/2022 04:26:53 PM,3930 W 85TH PL,,,60652,3930,W,85TH,PL,false,false,,,70,18,,G042,3,08,0834,36,,9,4,9,1151552.109125,1847645.983883,41.737820698,-87.72034531,"(41.737820697626006, -87.72034531026686)"
SR22-01586199,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/07/2022 08:35:07 AM,09/07/2022 04:36:58 PM,09/07/2022 04:36:58 PM,4837 W CONCORD PL,,,60639,4837,W,CONCORD,PL,false,false,,,25,37,,D018,3,25,2533,22,,8,4,9,1143735.828038,1910461.950835,41.910346323,-87.747413152,"(41.910346322518585, -87.74741315209575)"
SR22-01585382,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/07/2022 05:04:42 AM,09/07/2022 04:24:31 PM,09/07/2022 04:24:31 PM,5251 S JUSTINE ST,,,60609,5251,S,JUSTINE,ST,false,false,,,61,16,,M034,3,09,0934,12,,5,4,9,1166974.054836,1869701.134102,41.798027623,-87.663213399,"(41.798027623120696, -87.66321339853391)"
SR22-01585220,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/07/2022 12:54:59 AM,09/07/2022 02:01:23 PM,09/07/2022 02:01:23 PM,3935 W 56TH PL,,,60629,3935,W,56TH,PL,false,false,,,62,13,,G035,2,08,0822,3,,0,4,9,1150953.16184,1866775.665889,41.790327398,-87.722041651,"(41.79032739778667, -87.7220416513527)"
SR22-01585058,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Mobile Device,09/06/2022 10:43:19 PM,09/07/2022 01:34:13 PM,09/07/2022 01:34:13 PM,2849 N HAMLIN AVE,,,60618,2849,N,HAMLIN,AVE,false,false,,,21,30,,G015,2,25,2523,24,,22,3,9,1150632.791405,1918887.951548,41.933335946,-87.721855423,"(41.93333594590917, -87.72185542340004)"
SR22-01584891,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/06/2022 09:44:57 PM,09/07/2022 04:15:31 PM,09/07/2022 04:15:31 PM,2457 W THOMAS ST,,,60622,2457,W,THOMAS,ST,false,false,,,24,1,,J020,1,12,1212,15,,21,3,9,1159612.23745,1907171.167782,41.901003735,-87.689179871,"(41.90100373468562, -87.68917987062815)"
SR22-01584778,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/06/2022 09:14:30 PM,09/07/2022 08:14:38 AM,09/07/2022 08:14:38 AM,7732 S BENNETT AVE,,,60649,7732,S,BENNETT,AVE,false,false,,,43,8,,U040,1,04,0414,20,,21,3,9,1190127.682626,1853927.017181,41.754215538,-87.578813548,"(41.754215537734, -87.57881354827097)"
SR22-01584281,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 07:25:00 PM,09/07/2022 06:42:04 PM,09/07/2022 06:42:04 PM,3607 N SAYRE AVE,,,60634,3607,N,SAYRE,AVE,false,false,,,17,38,,Y113,3,16,1632,16,,19,3,9,1129180.018068,1923237.318375,41.945663921,-87.800594995,"(41.9456639210103, -87.80059499468852)"
SR22-01584275,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 07:23:43 PM,09/07/2022 04:17:45 PM,09/07/2022 04:17:45 PM,5479 S DREXEL AVE,,,60615,5479,S,DREXEL,AVE,false,false,,,41,5,,S034,3,02,0233,15,,19,3,9,1183245.891738,1868964.789573,41.795643445,-87.603565136,"(41.79564344506427, -87.6035651361107)"
SR22-01583814,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,09/06/2022 05:54:42 PM,09/07/2022 08:12:31 AM,09/07/2022 08:12:31 AM,6203 S LANGLEY AVE,,,60637,6203,S,LANGLEY,AVE,false,false,,,42,20,,R036,1,03,0313,1,,17,3,9,1181972.134216,1864000.575409,41.782050773,-87.608389497,"(41.78205077272941, -87.60838949749686)"
SR22-01583662,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/06/2022 05:26:58 PM,09/07/2022 08:11:48 AM,09/07/2022 08:11:48 AM,5341 S NORMANDY AVE,,,60638,5341,S,NORMANDY,AVE,false,false,,,56,23,,Z134,1,08,0811,37,,17,3,9,1132698.267864,1868257.809137,41.794731352,-87.788944528,"(41.794731351867256, -87.78894452750995)"
SR22-01583112,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/06/2022 04:09:59 PM,09/09/2022 09:26:49 PM,09/09/2022 09:26:49 PM,6125 S MEADE AVE,,,60638,6125,S,MEADE,AVE,false,false,,,64,13,,A036,1,08,0812,11,,16,3,9,1136867.772745,1863171.264904,41.780699488,-87.773776058,"(41.7806994884509, -87.77377605793599)"
SR22-01583099,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 04:08:28 PM,09/07/2022 04:15:03 PM,09/07/2022 04:15:03 PM,1903 N MONTICELLO AVE,,,60647,1903,N,MONTICELLO,AVE,false,false,,,22,1,,G018,3,25,2535,26,,16,3,9,1151751.779648,1912430.631562,41.915594528,-87.717913499,"(41.91559452844623, -87.71791349915479)"
SR22-01582947,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/06/2022 03:48:43 PM,09/07/2022 04:21:22 PM,09/07/2022 04:21:22 PM,8720 S ESSEX AVE,,,60617,8720,S,ESSEX,AVE,false,false,,,46,7,,W043,2,04,0423,31,,15,3,9,1194249.515599,1847525.05834,41.736547843,-87.563918429,"(41.7365478432366, -87.563918428994)"
SR22-01582853,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 03:37:23 PM,09/07/2022 08:09:43 AM,09/07/2022 08:09:43 AM,5315 S SPAULDING AVE,,,60632,5315,S,SPAULDING,AVE,false,false,,,63,14,,H034,2,08,0822,15,,15,3,9,1155294.540157,1869112.640013,41.79665458,-87.706060275,"(41.79665457972211, -87.70606027462665)"
SR22-01582812,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 03:33:18 PM,09/07/2022 08:09:11 AM,09/07/2022 08:09:11 AM,4714 S BISHOP ST,,,60609,4714,S,BISHOP,ST,false,false,,,61,20,,M033,3,09,0933,15,,15,3,9,1167379.266915,1873397.301316,41.80816165,-87.661621486,"(41.80816165034818, -87.66162148589072)"
SR22-01582192,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/06/2022 02:33:39 PM,09/07/2022 08:06:05 AM,09/07/2022 08:06:05 AM,1455 N SPRINGFIELD AVE,,,60651,1455,N,SPRINGFIELD,AVE,false,false,,,23,26,,G019,3,25,2535,16,,14,3,9,1150180.01583,1909622.80101,41.907920377,-87.723761384,"(41.90792037741408, -87.72376138424)"
SR22-01581922,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 02:08:41 PM,09/07/2022 08:08:32 AM,09/07/2022 08:08:32 AM,4912 W FLETCHER ST,,,60641,4912,W,FLETCHER,ST,false,false,,,19,31,,D015,2,25,2521,9,,14,3,9,1142986.776966,1920572.277513,41.938104105,-87.749912208,"(41.938104104713574, -87.7499122082149)"
SR22-01581189,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/06/2022 01:04:03 PM,09/07/2022 08:07:32 AM,09/07/2022 08:07:32 AM,1734 E 72ND ST,,,60649,1734,E,72ND,ST,false,false,,,43,7,,U039,2,03,0324,2,,13,3,9,1189173.241226,1857679.241865,41.764534888,-87.582191146,"(41.76453488843539, -87.58219114603152)"
SR22-01580747,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 12:15:41 PM,09/06/2022 01:01:16 PM,09/06/2022 01:01:16 PM,3846 N ELSTON AVE,,,60618,3846,N,ELSTON,AVE,false,false,,,16,35,,H013,3,17,1732,26,,12,3,9,1152234.144538,1925382.28751,41.951125411,-87.715798582,"(41.95112541139874, -87.7157985824203)"
SR22-01579178,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 09:32:20 AM,09/06/2022 01:00:34 PM,09/06/2022 01:00:34 PM,3805 N RAVENSWOOD AVE,,,60613,3805,N,RAVENSWOOD,AVE,false,false,,,6,47,,L013,2,19,1922,43,,9,3,9,1163729.320957,1925343.587963,41.95078416,-87.673543908,"(41.950784160421314, -87.67354390758595)"
SR22-01579112,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/06/2022 09:25:53 AM,09/06/2022 01:00:04 PM,09/06/2022 01:00:04 PM,4434 S COTTAGE GROVE AVE,,,60653,4434,S,COTTAGE GROVE,AVE,false,false,,,38,4,,R032,2,02,0221,29,,9,3,9,1182333.370115,1875628.206981,41.813949613,-87.606704773,"(41.8139496130374, -87.60670477337273)"
SR22-01577666,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,09/05/2022 11:00:29 PM,09/06/2022 12:58:32 PM,09/06/2022 12:58:32 PM,5061 N PULASKI RD,,,60630,5061,N,PULASKI,RD,false,false,,,14,39,,G010,1,17,1712,29,,23,2,9,1148914.341557,1933626.180604,41.973812249,-87.727787965,"(41.97381224856035, -87.72778796468754)"
SR22-01576451,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/05/2022 06:14:27 PM,09/06/2022 12:57:40 PM,09/06/2022 12:57:40 PM,6139 S MCVICKER AVE,,,60638,6139,S,MCVICKER,AVE,false,false,,,64,13,,A036,1,08,0812,11,,18,2,9,1137203.9472,1863062.137311,41.780394013,-87.772546162,"(41.78039401279568, -87.77254616200221)"
SR22-01576021,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/05/2022 04:44:52 PM,09/06/2022 12:56:57 PM,09/06/2022 12:56:57 PM,5475 S DREXEL AVE,,,60615,5475,S,DREXEL,AVE,false,false,,,41,5,,S034,3,02,0233,15,,16,2,9,1183178.563621,1869008.487052,41.795764923,-87.603810668,"(41.79576492276931, -87.60381066818411)"
SR22-01575201,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/05/2022 02:14:17 PM,09/06/2022 12:56:16 PM,09/06/2022 12:56:17 PM,12435 S PERRY AVE,,,60628,12435,S,PERRY,AVE,false,false,,,53,9,,P052,2,05,0523,44,,14,2,9,1177927.210454,1822348.347177,41.667844274,-87.624476615,"(41.667844273767635, -87.62447661504132)"
SR22-01574550,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/05/2022 12:01:44 PM,09/05/2022 08:31:23 PM,09/05/2022 08:31:23 PM,4710 S DR MARTIN LUTHER KING JR DR,,,60615,4710,S,DR MARTIN LUTHER KING JR,DR,false,false,,,38,3,,Q033,2,02,0224,11,,12,2,9,1179573.982174,1873806.414256,41.809014041,-87.616882052,"(41.80901404130457, -87.61688205193565)"
SR22-01573798,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/05/2022 09:10:31 AM,09/06/2022 12:55:33 PM,09/06/2022 12:55:33 PM,11747 S LOOMIS ST,,,60643,11747,S,LOOMIS,ST,false,false,,,53,34,,M050,2,05,0524,10,,9,2,9,1169191.978183,1826671.170338,41.679899573,-87.656321251,"(41.679899573000014, -87.65632125087038)"
SR22-01572746,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/04/2022 10:12:15 PM,09/04/2022 10:32:39 PM,09/04/2022 10:32:39 PM,7427 S SOUTH SHORE DR,,,60649,7427,S,SOUTH SHORE,DR,false,false,,,43,7,,W039,3,03,0334,9,,22,1,9,1196064.858002,1856783.239551,41.761908275,-87.556961697,"(41.7619082749718, -87.55696169727486)"
SR22-01572732,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/04/2022 10:07:04 PM,09/06/2022 12:55:04 PM,09/06/2022 12:55:04 PM,5650 W CORNELIA AVE,,,60634,5650,W,CORNELIA,AVE,false,false,,,15,36,,B014,3,16,1633,16,,22,1,9,1137850.900233,1922835.140104,41.944407995,-87.768733125,"(41.944407995299215, -87.76873312519353)"
SR22-01572471,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/04/2022 08:44:34 PM,09/07/2022 04:31:22 PM,09/07/2022 04:31:22 PM,1449 W 114TH PL,,,60643,1449,W,114TH,PL,false,false,,,75,34,,M049,3,22,2234,29,,20,1,9,1168533.469346,1828798.103153,41.685750413,-87.658670729,"(41.6857504127665, -87.65867072864562)"
SR22-01572190,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/04/2022 07:25:00 PM,09/06/2022 12:53:44 PM,09/06/2022 12:53:44 PM,5834 S MAYFIELD AVE,,,60638,5834,S,MAYFIELD,AVE,true,false,,SR22-01572188,56,23,,B035,1,08,0811,4,,19,1,9,1137980.643264,1865124.288486,41.786038991,-87.76964904,"(41.78603899110195, -87.76964904010724)"
SR22-01572188,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/04/2022 07:23:39 PM,09/06/2022 12:53:44 PM,09/06/2022 12:53:44 PM,5834 S MAYFIELD AVE,,,60638,5834,S,MAYFIELD,AVE,false,false,,,56,23,,B035,1,08,0811,4,,19,1,9,1137980.643264,1865124.288486,41.786038991,-87.76964904,"(41.78603899110195, -87.76964904010724)"
SR22-01572185,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,09/04/2022 07:23:08 PM,09/05/2022 08:24:45 PM,09/05/2022 08:24:45 PM,219 S TROY ST,,,60612,219,S,TROY,ST,false,false,,,27,28,,I023,2,11,1124,32,,19,1,9,1155427.991248,1898695.973937,41.877832172,-87.704777023,"(41.87783217181427, -87.70477702304683)"
SR22-01571844,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 05:49:42 PM,09/05/2022 08:30:53 PM,09/05/2022 08:30:53 PM,1942 S PRAIRIE AVE,,,60616,1942,S,PRAIRIE,AVE,false,false,,,33,3,,Q026,3,01,0132,6,,17,1,9,1178374.055606,1890838.727811,41.855779381,-87.620764907,"(41.8557793807699, -87.62076490746246)"
SR22-01571771,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 05:32:44 PM,09/05/2022 08:30:30 PM,09/05/2022 08:30:30 PM,1444 N TALMAN AVE,,,60622,1444,N,TALMAN,AVE,false,false,,,24,1,,J019,2,14,1423,24,,17,1,9,1158399.722784,1909700.284424,41.907968738,-87.693564258,"(41.90796873782335, -87.6935642583381)"
SR22-01571742,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 05:26:33 PM,09/05/2022 08:29:53 PM,09/05/2022 08:29:53 PM,1440 N TALMAN AVE,,,60622,1440,N,TALMAN,AVE,false,false,,,24,1,,J019,2,14,1423,24,,17,1,9,1158469.186743,1909666.956837,41.907875862,-87.693309997,"(41.907875862221985, -87.69330999697745)"
SR22-01571462,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 04:31:22 PM,09/06/2022 12:52:59 PM,09/06/2022 12:52:59 PM,1900 W MORSE AVE,,,60626,1900,W,MORSE,AVE,false,false,,,1,49,,L005,2,24,2424,13,,16,1,9,1162318.83131,1946086.9616,42.007734468,-87.678145533,"(42.00773446806204, -87.67814553338869)"
SR22-01571022,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/04/2022 02:56:15 PM,09/06/2022 12:52:25 PM,09/06/2022 12:52:25 PM,7611 S CALUMET AVE,,,60619,7611,S,CALUMET,AVE,false,false,,,69,6,,Q040,2,06,0623,35,,14,1,9,1179886.270677,1854551.021343,41.756168215,-87.616325564,"(41.75616821502702, -87.61632556354697)"
SR22-01570476,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 01:50:40 PM,09/06/2022 12:51:18 PM,09/06/2022 12:51:18 PM,7915 W SEMINOLE ST,,,60631,7915,W,SEMINOLE,ST,false,false,,,10,41,,W108,1,16,1614,13,,13,1,9,1122276.7651,1936755.306277,41.982873809,-87.825675096,"(41.982873808606506, -87.82567509643309)"
SR22-01570041,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/04/2022 01:07:47 PM,09/06/2022 12:50:27 PM,09/06/2022 12:50:27 PM,3842 S WOOD ST,,,60609,3842,S,WOOD,ST,false,false,,,59,12,,L030,1,09,0912,19,,13,1,9,1164922.641585,1879042.788905,41.823705841,-87.670472071,"(41.823705841248845, -87.6704720706026)"
SR22-01570014,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 01:06:14 PM,09/06/2022 12:49:41 PM,09/06/2022 12:49:41 PM,9741 S YATES AVE,,,60617,9741,S,YATES,AVE,false,false,,,51,10,,W045,3,04,0431,15,,13,1,9,1194138.218003,1840838.980077,41.71820336,-87.564544952,"(41.718203359746006, -87.5645449520684)"
SR22-01569847,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/04/2022 12:38:20 PM,09/06/2022 12:49:02 PM,09/06/2022 12:49:02 PM,11213 S WALLACE ST,,,60628,11213,S,WALLACE,ST,false,false,,,49,34,,O049,3,22,2233,23,,12,1,9,1174383.360003,1830444.894961,41.690141754,-87.637206847,"(41.69014175380297, -87.63720684738614)"
SR22-01569843,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/04/2022 12:37:46 PM,09/05/2022 08:27:37 PM,09/05/2022 08:27:37 PM,4129 N KEDZIE AVE,,,60618,4129,N,KEDZIE,AVE,false,false,,,16,33,,I012,2,17,1724,11,,12,1,9,1154382.386674,1927392.075819,41.956597659,-87.707847779,"(41.95659765884716, -87.70784777877917)"
SR22-01569785,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 12:27:23 PM,09/06/2022 12:48:00 PM,09/06/2022 12:48:00 PM,5216 S RICHMOND ST,,,60632,5216,S,RICHMOND,ST,false,false,,,63,14,,I034,2,09,0923,19,,12,1,9,1157478.952691,1869815.100644,41.798538208,-87.698030718,"(41.79853820791629, -87.69803071818346)"
SR22-01569455,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/04/2022 11:09:43 AM,09/06/2022 12:47:28 PM,09/06/2022 12:47:28 PM,2240 W 19TH ST,,,60608,2240,W,19TH,ST,false,false,,,31,25,,K026,3,12,1234,9,,11,1,9,1161555.177021,1890771.761247,41.85596204,-87.682500081,"(41.85596203982081, -87.68250008090257)"
SR22-01569442,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/04/2022 11:05:45 AM,09/06/2022 12:42:51 PM,09/06/2022 12:42:51 PM,4520 S SACRAMENTO AVE,,,60632,4520,S,SACRAMENTO,AVE,false,false,,,58,15,,I032,2,09,0922,12,,11,1,9,1157056.609838,1874417.140802,41.811175378,-87.699455082,"(41.811175378465244, -87.69945508170238)"
SR22-01569430,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/04/2022 11:00:55 AM,09/06/2022 12:41:48 PM,09/06/2022 12:41:48 PM,1159 S PLYMOUTH CT,,,60605,1159,S,PLYMOUTH,CT,false,false,,,32,4,,P024,2,01,0123,37,,11,1,9,1176290.349899,1895312.26312,41.868102258,-87.628278193,"(41.86810225761797, -87.62827819276)"
SR22-01569344,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Internet,09/04/2022 10:36:47 AM,09/06/2022 12:32:49 PM,09/06/2022 12:32:49 PM,4944 N RUTHERFORD AVE,,,60656,4944,N,RUTHERFORD,AVE,true,false,,SR22-01563142,10,41,,Z110,1,16,1613,24,,10,1,9,1130495.231341,1932665.810975,41.971514186,-87.795543148,"(41.9715141859765, -87.7955431480666)"
SR22-01569267,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/04/2022 10:13:06 AM,09/06/2022 12:41:00 PM,09/06/2022 12:41:00 PM,4548 W 77TH PL,,,60652,4548,W,77TH,PL,false,false,,,70,18,,E040,3,08,0834,43,,10,1,9,1147224.643188,1853039.789335,41.752705769,-87.736063113,"(41.75270576861693, -87.73606311317324)"
SR22-01568670,Nuisance Animal Complaint,EAB,,Animal Care and Control,Canceled,Mobile Device,09/04/2022 07:28:06 AM,09/05/2022 08:28:19 PM,09/05/2022 08:28:19 PM,3558 N RUTHERFORD AVE,,,60634,3558,N,RUTHERFORD,AVE,false,false,,,17,38,,Z114,3,16,1632,8,,7,1,9,1130689.857933,1923139.269428,41.945368979,-87.795047514,"(41.94536897870416, -87.79504751414036)"
SR22-01567260,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/03/2022 06:12:58 PM,09/06/2022 12:40:06 PM,09/06/2022 12:40:06 PM,7730 S EAST END AVE,,,60649,7730,S,EAST END,AVE,false,false,,,43,8,,U040,1,04,0414,21,,18,7,9,1188803.643262,1853912.756736,41.754208168,-87.583666104,"(41.754208167652386, -87.58366610357471)"
SR22-01567186,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Mobile Device,09/03/2022 05:51:49 PM,09/06/2022 12:38:51 PM,09/06/2022 12:38:51 PM,2121 N NEVA AVE,,,60707,2121,N,NEVA,AVE,false,false,,,25,29,,Y117,1,25,2512,23,,17,7,9,1128336.14459,1913412.787393,41.918718541,-87.803919824,"(41.918718541499274, -87.80391982411493)"
SR22-01567062,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/03/2022 05:23:03 PM,09/06/2022 12:37:32 PM,09/06/2022 12:37:32 PM,2865 N ELSTON AVE,,,60618,2865,N,ELSTON,AVE,false,false,,,21,33,,J015,1,14,1411,5,,17,7,9,1159420.634341,1919052.868162,41.933611957,-87.689556037,"(41.933611956963794, -87.68955603717022)"
SR22-01566476,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/03/2022 02:57:56 PM,09/07/2022 04:24:06 PM,09/07/2022 04:24:06 PM,6555 S BELL AVE,,,60636,6555,S,BELL,AVE,false,false,,,66,16,,K037,3,08,0832,6,,14,7,9,1162614.31662,1860921.601011,41.774027576,-87.679446227,"(41.77402757554505, -87.679446227462)"
SR22-01565823,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Completed,Phone Call,09/03/2022 12:55:05 PM,09/03/2022 07:57:52 PM,09/03/2022 07:57:52 PM,2447 W FARGO AVE,,,60645,2447,W,FARGO,AVE,false,false,,,2,50,,J004,1,24,2411,9,,12,7,9,1158513.751276,1949279.032979,42.016572664,-87.692057265,"(42.01657266431184, -87.6920572647639)"
SR22-01565364,Nuisance Animal Complaint,EAB,,Animal Care and Control,Completed,Internet,09/03/2022 11:25:29 AM,09/06/2022 12:36:35 PM,09/06/2022 12:36:35 PM,3836 S PARNELL AVE,,,60609,3836,S,PARNELL,AVE,false,false,,,60,11,,O030,1,09,0915,29,,11,7,9,1173195.533957,1879308.070692,41.824254644,-87.64011402,"(41.82425464377597, -87.6401140200416)"
SR22-01565283,Nuisance Animal Complaint,EAB,311 City Services,Animal Care and Control,Canceled,Phone Call,09/03/2022 11:09:21 AM,09/03/2022 01:46:42 PM,09/03/2022 01:46:42 PM,13312 S HOUSTON AVE,,,60633,13312,S,HOUSTON,AVE,false,false,,,55,10,,X054,3,04,0433,17,,11,7,9,1198664.641885,1817200.691423,41.653225387,-87.548755188,"(41.653225387155665, -87.54875518756836)"
